Date,RuleBased,Markowitz,BlackLitterman
2008-02-08,1.4093806601908498,1.715846495198009,1.5171228628277498
2008-02-11,1.416096045291302,1.7237609038418666,1.5250208864129677
2008-02-12,1.4293630877404,1.7351098804065666,1.550302821928626
2008-02-13,1.4424450497970531,1.7430390332387586,1.5770500685957531
2008-02-14,1.429671756922589,1.730349783098843,1.556716742603616
2008-02-15,1.4317586255509094,1.7348147034280095,1.565468514136295
2008-02-19,1.4360716248815133,1.7376136516986178,1.578291982203846
2008-02-20,1.4407026238308613,1.7416481468007885,1.5890068892324845
2008-02-21,1.4306972719963948,1.739221355735499,1.5653839317968474
2008-02-22,1.4395127311708547,1.7441560435205243,1.587547404753255
2008-02-25,1.4558081136835173,1.7545360870862856,1.6180383286796058
2008-02-26,1.4671057458516241,1.7679491529316822,1.6337960701255752
2008-02-27,1.4689690236891522,1.7751563186324415,1.6406507448094767
2008-02-28,1.4581698407862727,1.7727277579745016,1.6207640075728211
2008-02-29,1.428678362023242,1.7499870822330017,1.5691960037049717
2008-03-03,1.428607693928713,1.7537225847681663,1.5753671161246912
2008-03-04,1.4173359896387812,1.7340272027083623,1.5491370254462091
2008-03-05,1.4270360537832132,1.7416585636592714,1.5743698265800226
2008-03-06,1.3977535554676306,1.7153690201632195,1.5228011051410102
2008-03-07,1.3877659025088949,1.7103336374588634,1.5101011175636025
2008-03-10,1.3735615363885678,1.704134784114242,1.4860137656317016
2008-03-11,1.4205707768929579,1.7423274423513573,1.5740285569153827
2008-03-12,1.409650728807367,1.7397032615015178,1.547696512519962
2008-03-13,1.4084172911591823,1.7297986474047322,1.5429189685037075
2008-03-14,1.3866469350883541,1.710419759296276,1.4994422086558028
2008-03-17,1.3740018840452346,1.699792344568999,1.4752312979700344
2008-03-18,1.4211302150966696,1.7308058354103308,1.546168126349346
2008-03-19,1.3857353426980938,1.6952828058029896,1.480058131052283
2008-03-20,1.4075487323404408,1.7105552099050843,1.5097682174393074
2008-03-24,1.432513068250655,1.7272463360671386,1.5565946586422084
2008-03-25,1.4380237290942361,1.739031070009395,1.5715446384705165
2008-03-26,1.4237641463203325,1.7298421373629587,1.5542486157231317
2008-03-27,1.4195278436396457,1.726783385525323,1.5464933136872878
2008-03-28,1.411314420840138,1.7276481766461254,1.5381794659166994
2008-03-31,1.4154439741960452,1.729942444758205,1.5458406515644663
2008-04-01,1.455321231304602,1.749925252633827,1.6087483608505537
2008-04-02,1.4558777187413319,1.7506770695152112,1.6083607474929689
2008-04-03,1.4637051857682915,1.7631199534919069,1.6270551454178404
2008-04-04,1.4620671448276839,1.7637062744377807,1.6170369865493608
2008-04-07,1.4655070605869118,1.7692009577617134,1.6267793991809183
2008-04-08,1.4630098428070695,1.765904553417067,1.6206107415655777
2008-04-09,1.4522785297650473,1.7580759858713622,1.594357978458748
2008-04-10,1.4570795037365587,1.7639127301939963,1.6119418257384004
2008-04-11,1.4363775106361363,1.7554347302824516,1.586186798583612
2008-04-14,1.4322881861202565,1.7520115763942568,1.5809559666175994
2008-04-15,1.4364603896650303,1.7541023383027918,1.5963437073769087
2008-04-16,1.4680775736443614,1.77255049645238,1.6466934662831616
2008-04-17,1.467418404833611,1.7689443750444978,1.6411640636870959
2008-04-18,1.480709114834967,1.7790593219434454,1.6570636612473155
2008-04-21,1.482112523551038,1.780759242110835,1.6596544032325011
2008-04-22,1.4760121877287182,1.776740898715509,1.6481189846578472
2008-04-23,1.4793322001814395,1.785702070982761,1.6665587949488514
2008-04-24,1.479533368288803,1.7778527168834688,1.6619383211657495
2008-04-25,1.4894881864064997,1.7818341863329537,1.6740640383152006
2008-04-28,1.4897354068717454,1.7831387614526226,1.6717023884337963
2008-04-29,1.4809946401526586,1.772993180651296,1.6486401619699975
2008-04-30,1.4826257731224344,1.7883523426437706,1.6622609598243263
2008-05-01,1.5039712533282974,1.7960416227524034,1.6867773617480428
2008-05-02,1.508574307379954,1.7995277254351019,1.6970708890876502
2008-05-05,1.5041603476311642,1.7992612046456002,1.6939682870067962
2008-05-06,1.5143677038725278,1.8034692690972347,1.7104209166949949
2008-05-07,1.4891558181937243,1.7851098280638555,1.663385207088455
2008-05-08,1.4902651229583155,1.7938773579729013,1.67040843878407
2008-05-09,1.486063802314844,1.7886973600145215,1.659350463259966
2008-05-12,1.5003094358564673,1.7967060819176968,1.6852071582807655
2008-05-13,1.5004539965767947,1.7939187397216494,1.6918785287553273
2008-05-14,1.5037703641509235,1.7975361317292102,1.6976022094751098
2008-05-15,1.5230523782617649,1.8178811946366047,1.7276011752533642
2008-05-16,1.5265870022490957,1.8231791091479208,1.7386664224282424
2008-05-19,1.529602107191036,1.8252350846107606,1.7402279695951532
2008-05-20,1.5169868351426818,1.8149688464146083,1.71391665547043
2008-05-21,1.497362655798378,1.804971433301262,1.6887009168925393
2008-05-22,1.4960454467886257,1.7997503537514374,1.6879772548578704
2008-05-23,1.4803327192233338,1.7922030427273357,1.6649607131647872
2008-05-27,1.4853320459955506,1.7861631086520153,1.6709112736261547
2008-05-28,1.4919097310531702,1.7898880905232595,1.6862760545602498
2008-05-29,1.496726305270326,1.78915505274885,1.6943899436645442
2008-05-30,1.5005699271690214,1.7948418780403295,1.6964088434564717
2008-06-02,1.4881905847534156,1.7898194313756308,1.6744199293142648
2008-06-03,1.4789704747455372,1.780758705030156,1.6576380673902682
2008-06-04,1.475358623790064,1.770744590765711,1.6510211866184838
2008-06-05,1.5016409081548998,1.7893027253809264,1.696922924966642
2008-06-06,1.4624974355062679,1.7688220806515025,1.634094836248538
2008-06-09,1.461012375897664,1.7616394153981632,1.6239681297088673
2008-06-10,1.4488859777547412,1.7398826036509403,1.6004022867937775
2008-06-11,1.4320265297023829,1.731017623423845,1.5764355481406538
2008-06-12,1.4355917315973623,1.7283990244238872,1.5869215220518569
2008-06-13,1.449208672067575,1.7330856724852715,1.6068719842949242
2008-06-16,1.4518145507096774,1.7365758055782845,1.615710486720663
2008-06-17,1.448084093678394,1.7430786353991488,1.6068249907631746
2008-06-18,1.4389831053793047,1.7441670282978896,1.5938679327365157
2008-06-19,1.4404627355894994,1.7398478715022097,1.6048841221263297
2008-06-20,1.417563845157349,1.7205506862368487,1.5605123205867375
2008-06-23,1.4156153206266908,1.7211183460766055,1.5531259673940365
2008-06-24,1.4134454840464494,1.7202712434550957,1.5487798712904817
2008-06-25,1.4237540395135968,1.7341094894652904,1.5748239483097333
2008-06-26,1.390833522784395,1.7122188054200786,1.5228288284478884
2008-06-27,1.3893397876270477,1.7210860525932883,1.5274443609331012
2008-06-30,1.3943262304426256,1.7266193932723048,1.5357493150767214
2008-07-01,1.3909206478775231,1.7110735645402488,1.5195485648866893
2008-07-02,1.3689067089559557,1.6911529671812442,1.4849417415759318
2008-07-03,1.3684388300338035,1.6895243882857736,1.4775480893306552
2008-07-07,1.35935175678828,1.6906905461614723,1.4625046321260888
2008-07-08,1.3814137703038576,1.7029179250384074,1.5102733404329542
2008-07-09,1.3581702232730304,1.6931549760756688,1.4556699482278883
2008-07-10,1.3672304655304186,1.7061400482932425,1.4810846957913224
2008-07-11,1.3547001773604703,1.6957844655500762,1.471480534298626
2008-07-14,1.3459573134646894,1.696477485167022,1.4528466063833156
2008-07-15,1.3317300815407958,1.6892223229897214,1.4321001140876823
2008-07-16,1.3589505706319358,1.7004923803011611,1.4930633842722298
2008-07-17,1.3671742997002911,1.699193989778841,1.5042197298275464
2008-07-18,1.3681268817436572,1.6873802367301334,1.4979613030746082
2008-07-21,1.373687017249359,1.7010898871154225,1.5127984672816213
2008-07-22,1.3832219962568855,1.698042477201974,1.5279550745310289
2008-07-23,1.389920035309351,1.7002580707223234,1.5443212692352721
2008-07-24,1.3617508184011748,1.6818513915303357,1.4736200884599868
2008-07-25,1.3628292860467544,1.68119810143743,1.4876510271906644
2008-07-28,1.3476289006392954,1.674501760595371,1.4630409435607399
2008-07-29,1.3799716226469017,1.7096349226507546,1.5360812622959623
2008-07-30,1.3910257084653888,1.7035475610694553,1.5267697427151465
2008-07-31,1.3755189443455924,1.6933880707638695,1.4986805425492806
2008-08-01,1.3694289856500625,1.6876363450716882,1.4925353102080061
2008-08-04,1.3528303085622408,1.664028255043744,1.4564024685462764
2008-08-05,1.3787689178895617,1.6707317810727151,1.4940205045056685
2008-08-06,1.3865507573452809,1.682811822639973,1.5085547888407325
2008-08-07,1.365983630820439,1.6648711458867402,1.4616213596753749
2008-08-08,1.3823218326493412,1.6649403615320888,1.4810593081089207
2008-08-11,1.3892702302015152,1.655569357933525,1.491795203991702
2008-08-12,1.3786955463397927,1.654421552703779,1.47046415503467
2008-08-13,1.3724602215733985,1.6525395712022668,1.4612416666068617
2008-08-14,1.3832302025278924,1.663399705008975,1.4822232529133013
2008-08-15,1.383995022674161,1.6561635018156928,1.4678340540640717
2008-08-18,1.3687136043413042,1.6470759428504445,1.4449762229119998
2008-08-19,1.3564277116688965,1.6410188432229704,1.4229645550224186
2008-08-20,1.3665208963025697,1.6585395541099752,1.4449468045736606
2008-08-21,1.3664533992708157,1.6577870978497695,1.43308573751061
2008-08-22,1.3792979904430047,1.6561952283031869,1.4523566362877554
2008-08-25,1.3573281583872403,1.6461419199806473,1.4165318918979934
2008-08-26,1.3603761860588197,1.6460386510824767,1.424939779750602
2008-08-27,1.3738861630173826,1.660609428051237,1.44859731956435
2008-08-28,1.386897987441035,1.665973434322965,1.4697530151294023
2008-08-29,1.374990464932828,1.6580386400373304,1.4553709272514195
2008-09-02,1.3642970068102407,1.6422001278428326,1.4338122335284125
2008-09-03,1.360775241651833,1.6324315895994141,1.4286913500778755
2008-09-04,1.326105673210702,1.606938699904961,1.3733533773341138
2008-09-05,1.3307196419338376,1.612283888750711,1.38496371058107
2008-09-08,1.3536540309395309,1.6274253826668397,1.4196386529545189
2008-09-09,1.3170369075664299,1.5969157633184543,1.3510411400429712
2008-09-10,1.32338413842883,1.605370621876858,1.3646826129469798
2008-09-11,1.3317229078439532,1.596251722782109,1.3616287737212291
2008-09-12,1.3408864946008265,1.6108925600875565,1.3859170479235765
2008-09-15,1.2847199991925429,1.566884793619063,1.2890844805020572
2008-09-16,1.2987118823967432,1.5632328423988482,1.3223035372238485
2008-09-17,1.248006081182183,1.525108394413598,1.2361212558880705
2008-09-18,1.2891952532593998,1.5677859902900715,1.3406843919956741
2008-09-19,1.3468061613827398,1.6411582844868406,1.4524126041000687
2008-09-22,1.3044720304726336,1.582341083552766,1.3463672374785005
2008-09-23,1.2808937951828276,1.5632992634154244,1.3252558295563805
2008-09-24,1.2855178481774452,1.570580417399826,1.3302964884319832
2008-09-25,1.3079202704824968,1.5980847783779903,1.3772198674372016
2008-09-26,1.3012783516190396,1.5743058581190539,1.3665349737946682
2008-09-29,1.2123398956668188,1.5004829218416254,1.2310789566066442
2008-09-30,1.2610185189276273,1.547034942904701,1.3259728684098029
2008-10-01,1.2603223080294939,1.5457523681963041,1.3212939272135609
2008-10-02,1.213607085853395,1.5012767147261332,1.2177105484182351
2008-10-03,1.199050286380686,1.4891344318841997,1.1773030497459533
2008-10-06,1.1493224748536652,1.458673188494394,1.1101799114529094
2008-10-07,1.0969323526268726,1.396957703090885,1.02014030142576
2008-10-08,1.0752154746633338,1.3756129886242858,1.0143501068553447
2008-10-09,1.018823882791923,1.3415567253812175,0.9373209834239205
2008-10-10,0.9925412536097078,1.3008847543044193,0.9801745296916792
2008-10-13,1.1174770645067345,1.403961483965341,1.1348762712594358
2008-10-14,1.101398091213782,1.3918673033868936,1.0702889884686304
2008-10-15,1.01176623031115,1.3321750418291332,0.9110499951900165
2008-10-16,1.0398680406738336,1.3404521455178464,0.9590364592493761
2008-10-17,1.0322407995092957,1.3335447806044465,0.9368274577015652
2008-10-20,1.0818793841945458,1.3684291920817342,0.9787921048917426
2008-10-21,1.0523431871735833,1.3486078419241971,0.9181004196677115
2008-10-22,1.0055240823011142,1.3203891746754666,0.8341753578857588
2008-10-23,1.0095007246909806,1.3057291967143474,0.8390229655600979
2008-10-24,0.9629057296902989,1.2652275513032465,0.767866664834773
2008-10-27,0.9360529113016917,1.2419647116286292,0.7381292390289685
2008-10-28,1.0265368111653754,1.3095937218960756,0.8769823457029269
2008-10-29,1.0217508063356064,1.313082921820393,0.8479025042428728
2008-10-30,1.0613382852459348,1.3520076681378872,0.9354644103265127
2008-10-31,1.0650358515440927,1.344840609533776,0.9420716265843735
2008-11-03,1.059543027682523,1.3271283467701833,0.9325793995435473
2008-11-04,1.1001717426094526,1.3883991853464455,0.9981093721955494
2008-11-05,1.0533539177623934,1.3268764496802474,0.8974668601902619
2008-11-06,1.0104893124548486,1.2979794812067558,0.8515515536953765
2008-11-07,1.0437046428409247,1.3411310330786015,0.9071031898543687
2008-11-10,1.032108284699766,1.340734134252169,0.8951582394853068
2008-11-11,1.0069841597440623,1.3142319371554425,0.8534419277796971
2008-11-12,0.967461702307369,1.2706480589976428,0.7973106578324305
2008-11-13,1.022681107770318,1.3364814007109511,0.8876331367026558
2008-11-14,0.9773948474475319,1.2891776688085779,0.8106364372346274
2008-11-17,0.9677034891728309,1.2835771834154124,0.7954282971151048
2008-11-18,0.9749445784529003,1.275644769530813,0.7916122334147654
2008-11-19,0.9262570515172512,1.2387984174550495,0.7223742973040004
2008-11-20,0.8787101654107176,1.2092391424486155,0.6692983212466921
2008-11-21,0.9188744073472465,1.258089148088292,0.7418509569107741
2008-11-24,0.9647629033063375,1.2847811811992176,0.7998508853140898
2008-11-25,0.9736212810115492,1.2963209085400726,0.7945011265020092
2008-11-26,1.0044074138365846,1.3281039708312792,0.8443159277298039
2008-11-28,1.0075314615771533,1.317008633722359,0.8357843133111295
2008-12-01,0.9430044058718584,1.2821646113585385,0.744549361102774
2008-12-02,0.9740288825306137,1.3153325514076768,0.7943787380395607
2008-12-03,0.9893967636057274,1.3198614288937904,0.8128655623227772
2008-12-04,0.9714499511912311,1.298922492113879,0.7863653936465624
2008-12-05,0.9967750223697682,1.3258243080307284,0.8322872112531654
2008-12-08,1.0270058821468877,1.3604280585233082,0.8821371948046051
2008-12-09,1.0152711130817433,1.359463044672079,0.8550444253323516
2008-12-10,1.0298563360911,1.3929374963086978,0.8948428172156403
2008-12-11,1.0088948903091663,1.3811341621206934,0.8499396121586597
2008-12-12,1.020817432594966,1.389774102159589,0.8761114128923062
2008-12-15,1.0107161293399867,1.3834708901725583,0.8603348931523874
2008-12-16,1.0529895000786877,1.4347856175172533,0.9268536568634268
2008-12-17,1.0470915134026062,1.427589394721655,0.9201345375533774
2008-12-18,1.031879548818794,1.4184456847796112,0.8886374165868195
2008-12-19,1.0316373231463396,1.4181176967057207,0.9016882698513409
2008-12-22,1.0191583324072644,1.3988808536500668,0.8752606589779912
2008-12-23,1.01510322846448,1.4016032203583697,0.8679097112455473
2008-12-24,1.0210793190978162,1.4096574722648196,0.8745742298228807
2008-12-26,1.0231998793051402,1.4049434272602375,0.8777010750493052
2008-12-29,1.0215599860943423,1.4101210753280582,0.8650953136410755
2008-12-30,1.0396832059768333,1.426480863414265,0.8897187126976667
2008-12-31,1.0535956242938083,1.4352990990752053,0.9094898357160388
2009-01-02,1.0771574339226928,1.4572882247133232,0.934540247428878
2009-01-05,1.0808568985365745,1.4787428868961043,0.9363046654506897
2009-01-06,1.0904227839659115,1.4876624142277008,0.9540019044711434
2009-01-07,1.057166709816912,1.4438589961315025,0.9145759641908038
2009-01-08,1.0570964452476896,1.4348007816419368,0.9138374634143018
2009-01-09,1.0365550073507617,1.4192625685022158,0.8903036839998095
2009-01-12,1.013068432290599,1.399584172803556,0.858385519326765
2009-01-13,1.0163850839629398,1.4025980188385472,0.8636175776422798
2009-01-14,0.9870279772557589,1.3747697351664738,0.8283007664456024
2009-01-15,0.9903661300508012,1.3806654083226129,0.8357710021597454
2009-01-16,0.9994226125194484,1.3907936209488603,0.8467984554835386
2009-01-20,0.9504292055225689,1.3465544026300968,0.787947579452564
2009-01-21,0.9857082786410484,1.368991481822209,0.8319435998402156
2009-01-22,0.9683382956108204,1.3481110735185304,0.8088705028763368
2009-01-23,0.9736977507038894,1.3532269770677468,0.817884489944731
2009-01-26,0.9788698130668023,1.3583789416297236,0.8235163267393736
2009-01-27,0.9890606045399094,1.3718727962746495,0.8347256691369302
2009-01-28,1.0206616531104697,1.3990399568830854,0.8744881685522761
2009-01-29,0.9870189211297175,1.363469563034479,0.833728793803816
2009-01-30,0.9732226526383976,1.3648490002716955,0.8184111961084535
2009-02-02,0.9707622918810369,1.3581176649009785,0.8167622598027487
2009-02-03,0.9817681905260944,1.370742326981246,0.8297235637633024
2009-02-04,0.9785776221963894,1.3737387305126563,0.8268533639433077
2009-02-05,0.9887854988458207,1.3830455946716418,0.8360324513166305
2009-02-06,1.0167905279426315,1.414044751349031,0.8729439210036578
2009-02-09,1.0175203225438139,1.4109751069549625,0.8738130277055582
2009-02-10,0.9770713203974529,1.3796023071971841,0.8220041542490184
2009-02-11,0.9857241270343056,1.3964037099524753,0.8367299371419108
2009-02-12,0.9855263228335613,1.3971011605088364,0.832422567655871
2009-02-13,0.9766947172670034,1.3975215895219306,0.821799104840551
2009-02-17,0.9394662594071846,1.361090435991092,0.775755229075987
2009-02-18,0.9372410936976294,1.3555291753343828,0.7744075353336757
2009-02-19,0.9279791352188669,1.3491578602242964,0.7625143277254058
2009-02-20,0.9203773366053584,1.3314174993332928,0.7587508058375695
2009-02-23,0.89571401573177,1.3227467024117447,0.7300971145280833
2009-02-24,0.9254835888205489,1.349006659115304,0.7682524271590211
2009-02-25,0.9178704381361174,1.3390781798545575,0.757838068542563
2009-02-26,0.9048731484248136,1.3302231798783808,0.7435327697172424
2009-02-27,0.8904109204695362,1.3220648041781067,0.7300144493290605
2009-03-02,0.8573370360227038,1.2935196963741182,0.6903622577108004
2009-03-03,0.85526670648582,1.2992570985747312,0.6925691009651936
2009-03-04,0.8754890747311832,1.3298818765374878,0.7215923642668682
2009-03-05,0.84785794355655,1.3106353812640583,0.6897068278340677
2009-03-06,0.8510216044424094,1.3213915071759288,0.6936561305784062
2009-03-09,0.8420660506910889,1.3058121577437936,0.686768284087515
2009-03-10,0.886150600619793,1.3489435610473004,0.7422919186767482
2009-03-11,0.8893274265136923,1.3508562457732152,0.7423736377574265
2009-03-12,0.9179790881606097,1.3727137600723671,0.7763233944171896
2009-03-13,0.9222983924458111,1.3767073345078986,0.7779432467222291
2009-03-16,0.9171543973682509,1.3747278694548186,0.7673649215477271
2009-03-17,0.9387350993269936,1.3848736587220556,0.7932042940121937
2009-03-18,0.9594549704853788,1.4098387215300543,0.8144856774126541
2009-03-19,0.9495391348559782,1.4078974136020785,0.7999805101981221
2009-03-20,0.9312585952268133,1.3952423533873997,0.7775442021095867
2009-03-23,0.9897448436482646,1.4495684966819702,0.8503176886158411
2009-03-24,0.9686958764791457,1.4241564388946917,0.8219864834363819
2009-03-25,0.9768289107348825,1.429990832173656,0.8329340179002216
2009-03-26,0.9942264428417366,1.448792090866134,0.8525992423025254
2009-03-27,0.9771416016892939,1.4302560297804607,0.8296864103782392
2009-03-30,0.9478111289935393,1.4015542605473206,0.7925980411522981
2009-03-31,0.9597868533961218,1.4187280479791995,0.8109824614218546
2009-04-01,0.9755540487477705,1.4384932641369497,0.8284012217332627
2009-04-02,1.0031233399446373,1.47010200969388,0.8666873743572526
2009-04-03,1.0138242205443087,1.4743956506560345,0.8866988181321948
2009-04-06,1.0064810192599163,1.466820689895872,0.8776460122515058
2009-04-07,0.9852768187240448,1.4519270016678008,0.8495888838689223
2009-04-08,0.995207336957357,1.4633028878014989,0.8606172638684324
2009-04-09,1.030834627582967,1.4874535846967194,0.9094049850511104
2009-04-13,1.033662354058751,1.497543530980309,0.9121063460806901
2009-04-14,1.01646189078973,1.4875756523184367,0.8859978052391605
2009-04-15,1.0295297727507227,1.4987323367088075,0.9079107016689493
2009-04-16,1.0410296292117818,1.502379496421786,0.9220803151554031
2009-04-17,1.0435725745457807,1.4931241098038843,0.9252547224428124
2009-04-20,1.0053937373085744,1.468386444040282,0.8738568846451051
2009-04-21,1.0236506488078454,1.4779899829859666,0.9018953956218512
2009-04-22,1.0174433622342278,1.475348061613328,0.8908836085480624
2009-04-23,1.0282477218708805,1.4856266524290962,0.9071169857021615
2009-04-24,1.0430918080875866,1.4979070922378477,0.9274479486218428
2009-04-27,1.0287329113912305,1.4788503794588255,0.9015351123751949
2009-04-28,1.026809071529681,1.4766292043332003,0.9013047546825116
2009-04-29,1.0498388743449472,1.50385481034516,0.9347050110097612
2009-04-30,1.0524707186032276,1.5138033534281374,0.9373382258783306
2009-05-01,1.0560628763848032,1.5195095371197773,0.939176272934564
2009-05-04,1.0939372099387852,1.5639563293931362,0.9918746259884655
2009-05-05,1.0885010917208213,1.5602755912079689,0.979460604620019
2009-05-06,1.1052770381913837,1.5730733187983554,1.0003864802866456
2009-05-07,1.0874798002432617,1.553202770874395,0.973369628035602
2009-05-08,1.1124927751017866,1.5754850516601384,1.008235101251456
2009-05-11,1.0937178056004475,1.5612502598654183,0.983557420323923
2009-05-12,1.094199495331675,1.5708791497137746,0.9847149836675245
2009-05-13,1.0677771899299529,1.5487825153555317,0.9475054532356725
2009-05-14,1.077075121622139,1.5579910878775862,0.9606029974460422
2009-05-15,1.0690352507038376,1.554494972739283,0.9476550980178048
2009-05-18,1.1004401507529622,1.5853005006184,0.9944064244623534
2009-05-19,1.101189223346645,1.593377866042201,0.9949372261040397
2009-05-20,1.0977589457550356,1.5982692534197802,0.9921217007230952
2009-05-21,1.0842714532801274,1.5832272422092604,0.9793199605092439
2009-05-22,1.0820896213337026,1.5835349913637646,0.9756928687501183
2009-05-26,1.1029031523870743,1.5890419082601164,1.001258355511613
2009-05-27,1.086124161874892,1.5763963490854007,0.9824512637673813
2009-05-28,1.1018937977748144,1.5964806455540885,1.0030949901849553
2009-05-29,1.1202069723688988,1.6165719569299395,1.0227205366004535
2009-06-01,1.1448827716718677,1.6329730740968629,1.060502808301673
2009-06-02,1.1425958696506422,1.6293453246127283,1.050090238906733
2009-06-03,1.1269404004653725,1.6076155293864174,1.0289025456641516
2009-06-04,1.1369492105049495,1.61153920710528,1.0469138204644195
2009-06-05,1.1363400103744963,1.6079615111624965,1.047343337188116
2009-06-08,1.128781129868229,1.5952392745075823,1.035271704114374
2009-06-09,1.1334641695297916,1.6006898996143926,1.0381398793108383
2009-06-10,1.1329550868768683,1.6062290671921684,1.038832590700585
2009-06-11,1.1401470886351974,1.6236180654543642,1.0456722961324239
2009-06-12,1.1413044515793238,1.6175365922007792,1.046979193596692
2009-06-15,1.1165720169424789,1.5975223605189954,1.0124872630441717
2009-06-16,1.103953458302068,1.5892850786400428,0.9972096655003282
2009-06-17,1.1005261293177824,1.584156983552329,0.988657310063535
2009-06-18,1.103669371625667,1.5761228842128745,0.9917320860905845
2009-06-19,1.1083087411202581,1.5827662032176024,0.9971128596876065
2009-06-22,1.079221779886226,1.5617354212091985,0.96051835238181
2009-06-23,1.0819827003235565,1.5687518162711758,0.9646590996436846
2009-06-24,1.0921826024374275,1.5793747616088136,0.9805368232642672
2009-06-25,1.1136125947138158,1.6021529181967142,1.0034854963496391
2009-06-26,1.114006983734001,1.6083524948015746,1.0061785932962477
2009-06-29,1.1214317568856127,1.6122213093261382,1.012912806131132
2009-06-30,1.1143208853773439,1.60591497945551,1.0064990610016318
2009-07-01,1.1215475109857531,1.6171673139650313,1.0189915525881583
2009-07-02,1.0957970776760346,1.6017389118555994,0.9861751431806738
2009-07-06,1.096284588327269,1.5995805013549993,0.9899079553384122
2009-07-07,1.0779612904110718,1.5876351950587726,0.9653994837199784
2009-07-08,1.0759428276652445,1.5856856623013884,0.9589592021390675
2009-07-09,1.0792123194358638,1.5939925346781039,0.9631045772994605
2009-07-10,1.0760108436804352,1.589864098323808,0.9573444975739046
2009-07-13,1.0941919641891529,1.593808371257724,0.9764603188988614
2009-07-14,1.0999120207652708,1.5977121528382203,0.985193535244516
2009-07-15,1.1298786769370663,1.6253219104763024,1.0249223187479364
2009-07-16,1.1304088170018944,1.6295410037863873,1.027207448480611
2009-07-17,1.1385137337180238,1.6363655110436728,1.0308331316314072
2009-07-20,1.155198436964174,1.6615825666065078,1.0568424773808371
2009-07-21,1.158991280948295,1.6662646476825134,1.0570529667999768
2009-07-22,1.1576877261399163,1.6613605527657296,1.0562237716010485
2009-07-23,1.180358022590498,1.6785820279886787,1.085680223557818
2009-07-24,1.1824717510370333,1.6751698015218215,1.0868261334135134
2009-07-27,1.1866254282359887,1.678470953947732,1.094932935857051
2009-07-28,1.182677978230392,1.6770501876756516,1.090686022674763
2009-07-29,1.1755818046865256,1.6626886047963436,1.0771412597848058
2009-07-30,1.1904308007159288,1.681174814552325,1.0997335691783656
2009-07-31,1.1935220469017251,1.689486167919291,1.102278179365136
2009-08-03,1.2141721143137216,1.7143404842326657,1.1300289291308547
2009-08-04,1.2161897676403886,1.7049508371444657,1.138152447286047
2009-08-05,1.2141643086198088,1.6983209869222164,1.141079116782023
2009-08-06,1.208207604723683,1.69328016662215,1.1333435092719404
2009-08-07,1.2218625651771593,1.6938129272819598,1.1560633895208057
2009-08-10,1.2180306341369815,1.6941628204338275,1.145330915427986
2009-08-11,1.2037039869755295,1.6852114176951891,1.1246575922327517
2009-08-12,1.2136786142766516,1.690621519789926,1.1352846417947713
2009-08-13,1.22394539067283,1.7046824838006573,1.1475025794928713
2009-08-14,1.2140644888640852,1.6942954920413302,1.1340845013134402
2009-08-17,1.1852215706300488,1.6727452361411006,1.0938269683784714
2009-08-18,1.1954122961950149,1.6831907165680207,1.1085296807758724
2009-08-19,1.2021422680769973,1.686959743148032,1.112233395802364
2009-08-20,1.2159545844106414,1.6999331053013982,1.1327083716411217
2009-08-21,1.2337766629123257,1.7038910187917613,1.1544372971438313
2009-08-24,1.23538239208915,1.7110592538084006,1.155530383785625
2009-08-25,1.237309443475069,1.7112867670733674,1.1580166300064816
2009-08-26,1.2371718178739248,1.71075890145136,1.1574541407794037
2009-08-27,1.238787132638255,1.7086631209846361,1.159922544458489
2009-08-28,1.2378344085170643,1.7044515540445109,1.1595767383852273
2009-08-31,1.226668748092978,1.695648534495956,1.143121871852166
2009-09-01,1.202708890233832,1.6814797917150386,1.1121866373553984
2009-09-02,1.2023306658284718,1.6940246055659955,1.110833778863178
2009-09-03,1.2134387936325064,1.7057652181777867,1.1273397123591957
2009-09-04,1.2281141973230747,1.7172132390987518,1.1449647098916311
2009-09-08,1.2408818341577763,1.7303130676427887,1.1654228745461463
2009-09-09,1.2493617585293133,1.7361460433968348,1.1757928383079697
2009-09-10,1.2620210169236514,1.7508254077714973,1.1901162428311092
2009-09-11,1.261877165510199,1.751116406198806,1.189888461442687
2009-09-14,1.2661515662438483,1.7469362201361152,1.197034097769811
2009-09-15,1.2728471973947655,1.754114181434606,1.20820458670878
2009-09-16,1.2931623697692152,1.7735339190722608,1.2368894652088378
2009-09-17,1.2913948055825837,1.774231889802917,1.2325287326019285
2009-09-18,1.2921421381054503,1.7738338521454828,1.2345257794285918
2009-09-21,1.286823492601886,1.7664529793802048,1.2254175555947746
2009-09-22,1.2969859682714433,1.7772261830983946,1.2429300969748935
2009-09-23,1.2849124048332592,1.768305329045919,1.222806112621213
2009-09-24,1.2695548528353067,1.7548155223767508,1.1994524654648464
2009-09-25,1.2674196887829248,1.7609434719196497,1.1993474039922059
2009-09-28,1.2865268017441125,1.770360236856384,1.2236472318659037
2009-09-29,1.2836299490113783,1.7716203480015984,1.2194487664123257
2009-09-30,1.2819965965317406,1.778132156196148,1.2182011830271744
2009-10-01,1.2541108490879844,1.7599167528007167,1.182337233167835
2009-10-02,1.2498979849149434,1.7580885391492793,1.1784077779534607
2009-10-05,1.268272548249931,1.7751598049696837,1.2019778152333704
